zip_code;city;lat;lng;ne_lat;ne_lng;sw_lat;sw_lng
46519;Alpen;51.5997;6.48057;51.6317;6.56319;51.5547;6.41341
46514;Schermbeck;51.7069;6.82791;51.7488;6.94065;51.631;6.70005
46286;Dorsten;51.749;7.01388;51.801;7.08824;51.69;6.9086
45721;Haltern am See;51.781;7.18479;51.8214;7.32133;51.6947;7.04735
41812;Erkelenz;51.0716;6.31954;51.117;6.47732;51.0126;6.2007
47623;Kevelaer;51.5763;6.22917;51.6025;6.28641;51.5512;6.18956
08233;Treuen;50.5371;12.3134;50.5766;12.3664;50.4994;12.2485
07958;Hohenleuben;50.7069;12.0514;50.7296;12.0847;50.6881;12.0304
07557;Zedlitz;50.8163;12.013;50.8495;12.079;50.791;11.9656
07639;Weißenborn;50.92;11.8781;50.9517;11.9528;50.8917;11.8099
37136;Waake;51.5547;10.1011;51.6102;10.1927;51.514;10.0371
37199;Wulften;51.6599;10.1753;51.6814;10.2247;51.626;10.14
37154;Northeim;51.7019;9.99819;51.7894;10.1194;51.6414;9.88996
37186;Moringen;51.7044;9.84263;51.7589;9.92894;51.6426;9.69477
33178;Borchen;51.6404;8.7805;51.6956;8.85944;51.6068;8.66845
33181;Bad Wünnenberg;51.5047;8.75143;51.6156;8.84657;51.4472;8.62561
33129;Delbrück;51.7737;8.55787;51.8438;8.68109;51.7043;8.40265
59302;Oelde;51.8009;8.1775;51.899;8.2599;51.7581;8.08342
33104;Paderborn;51.771;8.73825;51.8011;8.80758;51.727;8.66706
37691;Derental;51.7317;9.44847;51.775;9.5137;51.6828;9.3752
33014;Bad Driburg;51.7367;9.04908;51.7976;9.11722;51.6436;8.96433
33039;Nieheim;51.8155;9.1312;51.8589;9.19297;51.7543;8.9945
37586;Dassel;51.8126;9.69616;51.8815;9.79849;51.7351;9.62014
37574;Einbeck;51.7987;9.86206;51.909;9.96544;51.7294;9.75855
37627;Wangelnstedt;51.8516;9.61033;51.9166;9.71034;51.7863;9.53373
37115;Duderstadt;51.513;10.2137;51.5733;10.3793;51.4656;10.1399
99830;Treffurt;51.126;10.2191;51.154;10.3148;51.104;10.118
07987;Mohlsdorf;50.6737;12.2665;50.7062;12.3224;50.6447;12.2179
08237;Steinberg;50.5452;12.4821;50.5678;12.5289;50.5166;12.4269
07646;Weißbach;50.8563;11.7791;50.935;11.9097;50.7608;11.6197
08115;Schönfels;50.6675;12.422;50.7107;12.4605;50.637;12.3762
08324;Bockau;50.5342;12.6786;50.5646;12.7158;50.5025;12.6463
94151;Mauth;48.9031;13.5816;48.9461;13.6254;48.8579;13.5525
07619;Stünzmühle;51.0123;11.8025;51.0573;11.91;50.9686;11.7368
06636;Weischütz;51.2176;11.659;51.2648;11.7308;51.1889;11.5988
06618;Wethau;51.105;11.8278;51.2289;11.9271;51.0426;11.7164
06571;Wiehe;51.2886;11.3711;51.3378;11.4755;51.2365;11.2841
06567;Steinthaleben;51.3501;11.0653;51.4296;11.2065;51.2894;10.9833
37431;Bad Lauterberg;51.6103;10.4355;51.6535;10.5266;51.5624;10.3678
38700;Braunlage;51.7213;10.6215;51.7656;10.7016;51.6379;10.5708
38899;Trautenstein;51.6686;10.8462;51.7337;10.9527;51.6104;10.7489
99755;Hohenstein;51.5516;10.6136;51.6452;10.7778;51.4873;10.4725
06642;Zuckerfabrik Vitzenburg;51.2518;11.5289;51.3205;11.6353;51.2232;11.4005
06526;Sangerhausen;51.4977;11.2982;51.5899;11.3822;51.4296;11.0804
06721;Waldau;51.0618;11.9392;51.1098;12.028;51.0261;11.8678
48249;Dülmen;51.858;7.31388;51.9264;7.43388;51.7785;7.10024
48165;Münster;51.8944;7.65939;51.9272;7.70998;51.869;7.60324
48308;Senden;51.8574;7.49146;51.9415;7.60157;51.7718;7.42055
48351;Everswinkel;51.9102;7.82223;51.9685;7.91845;51.8728;7.75691
48361;Beelen;51.9222;8.11625;51.9571;8.17356;51.8931;8.06931
48157;Münster;52.0159;7.67244;52.0544;7.74741;51.9396;7.614
46395;Bocholt;51.8267;6.58762;51.8489;6.65671;51.79;6.51331
46459;Rees;51.7853;6.37658;51.8329;6.53406;51.7017;6.30238
46342;Velen;51.8808;6.93867;51.9415;7.05017;51.8505;6.88097
48653;Coesfeld;51.9097;7.16369;51.988;7.26118;51.8466;7.04913
47551;Bedburg-Hau;51.7631;6.19781;51.8126;6.28446;51.7119;6.11569
07552;Gera;50.9188;12.0684;50.9338;12.1186;50.8949;12.0172
08451;Crimmitschau;50.8073;12.3476;50.8573;12.4478;50.7816;12.243
06724;Spora;50.9894;12.2514;51.0416;12.2941;50.938;12.1896
07580;Seelingstädt;50.8422;12.2187;50.9418;12.2899;50.7463;12.1342
37520;Osterode;51.7239;10.2348;51.767;10.3984;51.6673;10.1143
38709;Wildemann;51.8283;10.2916;51.8371;10.3187;51.8149;10.2681
38640;Goslar;51.9114;10.4381;51.9253;10.4722;51.8976;10.4014
31087;Landwehr;51.9216;9.98497;51.94;10.0132;51.8969;9.94478
38723;Seesen;51.899;10.1849;51.9624;10.3166;51.7935;10.0657
33189;Schlangen;51.8407;8.80233;51.8825;8.91675;51.798;8.74616
33689;Bielefeld;51.9517;8.59917;51.9713;8.64563;51.9159;8.52772
33334;Gütersloh;51.9447;8.40129;51.9771;8.4732;51.856;8.28568
48336;Sassenberg;52.0113;8.05903;52.0683;8.11431;51.9559;7.97984
32756;Detmold;51.9369;8.86823;51.9578;8.90725;51.9143;8.84225
32676;Lügde;51.8899;9.26891;51.9777;9.34621;51.8497;9.18599
32683;Barntrup;51.9975;9.12085;52.0504;9.19734;51.9679;9.03777
37649;Heinsen;51.872;9.42572;51.8908;9.46743;51.8553;9.35826
31073;Grünenplan;51.9231;9.77797;51.9829;9.89507;51.8835;9.688
37635;Lüerdissen;51.9548;9.6214;51.988;9.64986;51.938;9.5924
31196;Sehlem;52.0069;9.98721;52.0257;10.0232;51.9883;9.95393
31033;Brüggen;52.0338;9.79586;52.052;9.84472;52.0199;9.73897
31020;Salzhemmendorf;52.0754;9.6171;52.1447;9.68453;51.9641;9.52178
31860;Emmerthal;52.0173;9.41142;52.0807;9.53916;51.9691;9.29011
08294;Lößnitz;50.6156;12.7521;50.6629;12.7919;50.5872;12.6998
09376;Oelsnitz;50.7107;12.7018;50.741;12.7503;50.6883;12.6404
09337;Hohenstein-Ernstthal;50.8347;12.6789;50.8805;12.7691;50.7514;12.6117
09395;Hormersdorf;50.6692;12.8857;50.6968;12.9109;50.6502;12.851
09484;Kurort Oberwiesenthal;50.4405;12.9527;50.4662;13.0225;50.404;12.8595
06667;Weißenfels;51.1893;11.9365;51.2771;12.0371;51.096;11.8402
06259;Frankleben;51.309;11.9338;51.3309;11.9757;51.2834;11.9062
06279;Schraplau;51.4296;11.6108;51.4608;11.7198;51.4042;11.5243
06686;Starsiedel;51.2328;12.13;51.2791;12.2047;51.18;11.999
06542;Wolferstedt;51.3995;11.4314;51.5365;11.505;51.3393;11.3211
38879;Schierke;51.7857;10.6175;51.834;10.7088;51.7521;10.5737
06493;Straßberg;51.6369;11.181;51.7994;11.3009;51.5663;10.9853
38871;Wasserleben;51.8954;10.7034;51.9527;10.8329;51.7894;10.5768
38889;Wienrode;51.7868;10.951;51.8444;11.0563;51.7035;10.7851
38895;Langenstein;51.8629;10.9377;51.9044;11.0579;51.8305;10.8648
06484;Westerhausen;51.8121;11.1357;51.8608;11.2554;51.7409;11.0107
06255;Wünsch;51.3473;11.7939;51.3774;11.8289;51.3262;11.759
06295;Wolferode;51.552;11.6114;51.6018;11.7141;51.4128;11.4512
04523;Pegau;51.1573;12.2423;51.2067;12.2958;51.1298;12.1962
48366;Laer;52.0577;7.35313;52.0896;7.41896;52.0265;7.29032
48346;Ostbevern;52.0356;7.85782;52.104;7.92065;51.9996;7.72445
48268;Greven;52.0919;7.65204;52.1517;7.75527;52.0325;7.52346
49536;Lienen;52.1271;7.92564;52.1803;8.02523;52.0833;7.83745
33829;Borgholzhausen;52.1026;8.2813;52.1349;8.36879;52.045;8.20137
48282;Emsdetten;52.1749;7.52265;52.2296;7.6348;52.129;7.43286
46446;Emmerich;51.8455;6.24301;51.9052;6.38995;51.8053;6.10357
48720;Rosendahl;52.0032;7.20161;52.0619;7.33642;51.9742;7.04634
48691;Vreden;52.0579;6.81959;52.1278;6.91138;51.9935;6.68682
48683;Ahaus;52.0936;6.93759;52.1811;7.06708;52.021;6.86715
48329;Havixbeck;51.9671;7.43879;52.0093;7.5229;51.9316;7.36518
09387;Jahnsdorf;50.7602;12.8264;50.7886;12.8697;50.7157;12.78
09481;Scheibenberg;50.5802;12.8805;50.6285;12.9511;50.5111;12.8277
04617;Waltersdorf;51.018;12.3549;51.0849;12.5076;50.9558;12.2322
04618;Ziegelheim;50.9506;12.5864;50.9994;12.6541;50.9001;12.505
04574;Heuersdorf;51.1104;12.4328;51.1312;12.4466;51.0987;12.4104
37589;Kalefeld;51.7913;10.0736;51.8357;10.1598;51.7267;9.98497
38644;Goslar;51.8859;10.4538;51.9709;10.5198;51.8385;10.3159
38704;Liebenburg;51.9969;10.4091;52.0562;10.4996;51.9557;10.3041
38279;Sehlde;52.0266;10.2539;52.0623;10.2881;52.0037;10.193
38690;Vienenburg;51.9611;10.5693;52.0059;10.6512;51.8962;10.4541
31141;Hildesheim;52.1247;9.98679;52.1496;10.0342;52.1015;9.95389
32657;Lemgo;52.0354;8.907;52.1045;8.99724;51.9759;8.80346
32130;Enger;52.1476;8.54772;52.1716;8.61732;52.1015;8.4981
32049;Herford;52.1354;8.71309;52.1696;8.7547;52.0936;8.66889
49124;Georgsmarienhütte;52.2016;8.08681;52.2402;8.15164;52.1656;7.98908
32689;Kalletal;52.1282;8.95122;52.1946;9.03757;52.0602;8.86745
33609;Bielefeld;52.0415;8.57453;52.061;8.6134;52.0239;8.54313
31787;Hameln;52.1116;9.30104;52.1677;9.44448;52.0759;9.25963
31710;Buchholz;52.2256;9.12717;52.2342;9.14364;52.2204;9.11287
31171;Nordstemmen;52.1563;9.80357;52.214;9.86356;52.1187;9.68586
38272;Burgdorf;52.1481;10.2123;52.1811;10.252;52.1076;10.1762
31832;Springe;52.2049;9.60499;52.2648;9.75374;52.128;9.46404
09241;Mühlau;50.9048;12.7623;50.9185;12.7842;50.8839;12.7389
09456;Mildenau;50.5815;13.0552;50.616;13.1495;50.5373;12.9714
09439;Wilischthal;50.7342;13.0109;50.7796;13.0572;50.7173;12.9675
09111;Chemnitz;50.8365;12.9239;50.8484;12.938;50.8233;12.9134
09514;Lengefeld;50.7353;13.1867;50.7768;13.2757;50.6749;13.1154
09573;Leubsdorf;50.8082;13.1043;50.8405;13.2114;50.7633;13.0171
09496;Pobershau;50.6089;13.1847;50.6996;13.3251;50.503;13.1171
04564;Böhlen;51.212;12.3763;51.2468;12.431;51.1663;12.349
06114;Halle;51.5033;11.9597;51.5102;11.9906;51.4893;11.9485
04205;Leipzig;51.327;12.2704;51.3391;12.3109;51.3051;12.2298
06198;Wettin;51.5759;11.797;51.6352;11.9029;51.5009;11.6857
06347;Zabenstedt;51.6222;11.6558;51.6638;11.7637;51.5787;11.5546
04289;Leipzig;51.2938;12.4315;51.3108;12.4483;51.2823;12.4076
38835;Zilly;51.978;10.7357;52.0501;10.8968;51.9216;10.5608
06464;Frose;51.7948;11.3696;51.8134;11.413;51.7703;11.3322
06458;Wedderstedt;51.8719;11.2917;51.9098;11.3439;51.8074;11.2225
38382;Beierstedt;52.0691;10.8517;52.0902;10.8754;52.0477;10.8299
38327;Semmenstedt;52.0937;10.7007;52.107;10.7312;52.0742;10.6512
38838;Schlanstedt;51.9931;11.0335;52.0512;11.1028;51.9454;10.9403
39448;Westeregeln;51.9873;11.4275;52.0068;11.4593;51.8837;11.3409
39439;Rathmannsdorf;51.7975;11.6127;51.8376;11.6607;51.7462;11.5499
06420;Zickeritz;51.6723;11.7944;51.7299;11.8659;51.6174;11.693
06456;Sandersleben;51.6891;11.5743;51.7294;11.6128;51.6484;11.4726
04567;Kitzscher;51.1881;12.5486;51.2059;12.5831;51.1299;12.507
04654;Frohburg;51.0576;12.5769;51.1153;12.6461;51.0164;12.5012
48607;Ochtrup;52.2067;7.18596;52.2664;7.29654;52.1634;7.09429
48432;Rheine;52.2318;7.46886;52.3419;7.58639;52.1917;7.36292
49479;Ibbenbüren;52.2483;7.70946;52.346;7.83813;52.1976;7.60351
49088;Osnabrück;52.2949;8.05112;52.3103;8.10434;52.2812;8.03591
49492;Westerkappeln;52.3232;7.8702;52.3807;7.92186;52.2496;7.79431
49143;Bissendorf;52.2568;8.21531;52.3207;8.32656;52.2025;8.1217
32289;Rödinghausen;52.2372;8.4909;52.2677;8.56322;52.1945;8.44263
48499;Salzbergen;52.3148;7.33875;52.3517;7.43791;52.2801;7.25729
48480;Spelle;52.3921;7.47065;52.444;7.60432;52.3332;7.37642
48599;Gronau;52.1841;7.02894;52.2428;7.10211;52.135;6.9506
48455;Bad Bentheim;52.2974;7.0992;52.3728;7.20814;52.2412;7.02625
04683;Naunhof;51.2691;12.5856;51.3142;12.6703;51.208;12.5103
04668;Zschoppach;51.225;12.6977;51.2901;12.9305;51.136;12.5607
38229;Salzgitter;52.108;10.3641;52.1874;10.4385;52.0839;10.309
38302;Wolfenbüttel;52.1759;10.5646;52.2234;10.6449;52.1589;10.5172
31246;Lahstedt;52.2429;10.2331;52.2834;10.3017;52.2126;10.1408
30880;Laatzen;52.2813;9.84827;52.326;9.91414;52.2615;9.76291
32457;Porta Westfalica;52.2253;8.94022;52.2723;9.07699;52.1808;8.82828
32549;Bad Oeynhausen;52.2358;8.80162;52.2763;8.87187;52.2072;8.7207
49152;Bad Essen;52.3405;8.39551;52.3837;8.47163;52.2711;8.29023
32312;Lübbecke;52.313;8.62757;52.3434;8.72883;52.266;8.53315
32479;Hille;52.3121;8.78343;52.4009;8.86621;52.2627;8.6936
49179;Ostercappeln;52.3981;8.18701;52.4525;8.29628;52.303;8.1258
49565;Bramsche;52.4095;8.02135;52.4811;8.15915;52.3591;7.84228
31693;Hespe;52.3249;9.10834;52.3435;9.12907;52.3134;9.08039
31552;Rodenberg;52.3016;9.33682;52.3337;9.40872;52.2641;9.24253
30890;Barsinghausen;52.3438;9.48061;52.4006;9.56868;52.2606;9.39898
31553;Sachsenhagen;52.3941;9.25328;52.4183;9.32268;52.3687;9.2058
31848;Bad Münder;52.2185;9.43749;52.2741;9.51629;52.1314;9.32468
32469;Petershagen;52.3833;8.97744;52.5005;9.13856;52.3189;8.77469
30171;Hannover;52.3657;9.75361;52.3706;9.7654;52.3593;9.74355
31249;Hohenhameln;52.2621;10.0731;52.3419;10.1439;52.2222;9.99532
38120;Braunschweig;52.2541;10.4705;52.2666;10.5066;52.2295;10.4281
31228;Peine;52.3519;10.2155;52.3745;10.2804;52.3203;10.1256
38176;Wendeburg;52.3208;10.3863;52.3787;10.4412;52.2759;10.2901
30823;Garbsen;52.4159;9.58502;52.4353;9.62039;52.3979;9.52531
09669;Frankenberg;50.9181;13.0686;50.9648;13.1659;50.8743;12.9878
09326;Holzhausen;51.0843;12.9118;51.1055;12.9538;51.0435;12.8622
09526;Pfaffroda-Schönfeld;50.6761;13.3339;50.7534;13.4464;50.5901;13.2369
09544;Neuhausen;50.6798;13.4823;50.7263;13.5444;50.6311;13.4279
09603;Langhennersdorf;50.9995;13.2842;51.0366;13.3541;50.9429;13.2016
09619;Zethau;50.7612;13.4192;50.8263;13.4829;50.6745;13.3366
09627;Hilbersdorf;50.8964;13.4409;50.949;13.5133;50.8389;13.3777
04519;Rackwitz;51.4693;12.3598;51.4958;12.4158;51.4154;12.2855
06796;Brehna;51.56;12.2087;51.5859;12.2452;51.531;12.1648
06179;Zscherben;51.4797;11.7996;51.5541;11.9319;51.39;11.6964
04425;Taucha;51.3901;12.5009;51.4238;12.5774;51.3608;12.455
06408;Zepzig;51.8054;11.8;51.8331;11.8804;51.7089;11.6393
06369;Zehbitz;51.7135;12.0183;51.8812;12.1776;51.6418;11.8439
06193;Wallwitz;51.6053;11.927;51.675;12.0789;51.524;11.8493
38364;Schöningen;52.1394;10.9602;52.1838;11.0278;52.1032;10.8844
39443;Löbnitz;51.9031;11.6279;51.9564;11.6932;51.8262;11.5604
39164;Wanzleben;52.0753;11.4052;52.1457;11.5282;52.0003;11.2183
38350;Südschacht;52.243;11.0017;52.2872;11.086;52.1679;10.914
38154;Zur Schunterquelle;52.2732;10.793;52.3473;10.9098;52.202;10.7157
39365;Wormsdorf;52.162;11.1753;52.2199;11.3681;52.0742;11.0122
39118;Magdeburg;52.0822;11.6077;52.1047;11.6216;52.0674;11.5862
39221;Zens;51.962;11.6825;52.0343;11.7987;51.9131;11.601
04828;Schmölen;51.3644;12.6883;51.4208;12.7553;51.2962;12.6179
04688;Mutzschen;51.2585;12.8755;51.299;12.9297;51.222;12.8422
48529;Nordhorn;52.4003;7.07732;52.4418;7.13522;52.3596;7.03542
49586;Neuenkirchen;52.4339;7.81766;52.5323;7.8916;52.3687;7.71913
49434;Neuenkirchen-Vörden;52.5013;8.09053;52.5882;8.20335;52.433;8.01364
49584;Fürstenau;52.5079;7.67019;52.5471;7.79712;52.4564;7.60414
32351;Stemwede;52.4204;8.47666;52.5146;8.56786;52.3533;8.29688
48496;Hopsten;52.4026;7.64089;52.4749;7.71368;52.3399;7.54073
49811;Lingen;52.5044;7.38945;52.6021;7.45352;52.42;7.30324
49835;Wietmarschen;52.5048;7.20846;52.602;7.28368;52.4436;7.08345
48703;Stadtlohn;51.9984;6.92735;52.0462;7.04921;51.9616;6.82661
04769;Sornzig-Ablaß;51.2395;13.0441;51.2727;13.1845;51.2003;12.9065
04774;Dahlen;51.3736;12.989;51.4343;13.0723;51.3159;12.9016
38527;Meine;52.368;10.5802;52.4241;10.6296;52.3272;10.5133
38444;Wolfsburg;52.3732;10.7587;52.4132;10.8048;52.3375;10.7154
31275;Lehrte;52.3852;10.0165;52.4311;10.1563;52.3219;9.88492
31311;Uetze;52.4589;10.1603;52.5264;10.3032;52.3903;10.0542
31606;Warmsen;52.4379;8.8237;52.4982;8.92579;52.3894;8.77228
32369;Rahden;52.4544;8.60086;52.5314;8.71828;52.392;8.51863
49459;Quernheimerbruch;52.5307;8.3614;52.5476;8.44822;52.5064;8.31063
49439;Steinfeld;52.6008;8.20502;52.6383;8.34378;52.557;8.14818
49638;Nortrup;52.6235;7.87178;52.6484;7.92249;52.585;7.82952
31592;Stolzenau;52.5185;9.03612;52.5609;9.10966;52.457;8.93957
31636;Linsburg;52.5874;9.32594;52.6154;9.37397;52.5552;9.27143
31535;Neustadt;52.5621;9.44035;52.677;9.65885;52.4386;9.2385
31629;Estorf;52.5901;9.15347;52.6107;9.20503;52.5705;9.09012
27245;Kirchdorf;52.568;8.80827;52.6456;8.90066;52.5296;8.73361
30938;Burgwedel;52.5249;9.8924;52.6079;9.99669;52.4611;9.78055
30900;Wedemark;52.5391;9.72267;52.6381;9.82689;52.4888;9.57919
38542;Leiferde;52.4457;10.4338;52.4795;10.5045;52.4098;10.3664
29364;Langlingen;52.5488;10.3039;52.5738;10.3847;52.5059;10.2465
29336;Nienhagen;52.5452;10.0971;52.5698;10.1392;52.507;10.0538
01683;Wolkau;51.0598;13.3134;51.1046;13.4284;51.0082;13.231
04720;Zschaitz-Ottewig;51.1343;13.1272;51.2099;13.2601;51.062;12.9922
01762;Schmiedeberg;50.8133;13.6068;50.8764;13.7225;50.7718;13.5207
01623;Ziegenhain;51.2021;13.2784;51.2486;13.3836;51.0931;13.2084
01665;Zetta;51.0954;13.4642;51.2466;13.5997;51.0529;13.3198
01728;Rippien;50.9902;13.7244;51.01;13.7906;50.9512;13.6736
01768;Reinhardtsgrimma;50.8483;13.7575;50.9329;13.8294;50.8017;13.6662
06749;Friedersdorf;51.621;12.3394;51.6816;12.4372;51.5819;12.28
04838;Zschepplin;51.4869;12.6412;51.5868;12.7744;51.3739;12.4839
06774;Tornau;51.6336;12.471;51.7048;12.6925;51.5926;12.3159
06791;Zschornewitz;51.7246;12.3712;51.7788;12.4424;51.6848;12.3248
06385;Aken;51.8393;12.0439;51.8794;12.144;51.7969;11.9504
39249;Wespen;51.9682;11.8332;52.0266;11.9253;51.9134;11.7621
06844;Dessau;51.8595;12.2608;51.881;12.3237;51.8196;12.2279
39387;Wulferstedt;52.0182;11.2196;52.1083;11.4103;51.9546;11.0911
39356;Weferlingen;52.3296;11.1105;52.3708;11.1931;52.2592;10.9835
39343;Uhrsleben;52.2249;11.3045;52.3177;11.5501;52.1571;11.0521
39245;Pretzien;52.0799;11.8443;52.1051;11.9076;52.044;11.7506
39126;Magdeburg;52.2001;11.6653;52.2289;11.7095;52.1483;11.626
39359;Wegenstedt;52.4072;11.2015;52.4525;11.339;52.3261;11.0356
38461;Danndorf;52.44;10.9107;52.4609;10.936;52.4135;10.8758
38554;Weyhausen;52.4688;10.7151;52.4809;10.7465;52.443;10.6915
39345;Wieglitz;52.3374;11.366;52.4106;11.5624;52.2428;11.16
39326;Zielitz;52.2796;11.6246;52.4028;11.8084;52.154;11.4575
49846;Hoogstede;52.5733;6.96208;52.6181;7.04545;52.5505;6.86807
49838;Wettrup;52.5722;7.50568;52.6174;7.62253;52.5018;7.40494
49596;Gehrde;52.572;7.9982;52.6207;8.06071;52.5306;7.97589
49740;Haselünne;52.6601;7.47354;52.7509;7.59377;52.6073;7.35981
49626;Bippen;52.6037;7.6829;52.6628;7.81071;52.5265;7.60715
49716;Meppen;52.7162;7.26409;52.7741;7.44316;52.6225;7.13424
49843;Uelsen;52.4919;6.88622;52.5535;6.9659;52.4354;6.7456
01619;Zeithain;51.3702;13.3002;51.4374;13.3883;51.2933;13.2292
01612;Nünchritz;51.3251;13.4127;51.346;13.4578;51.2266;13.3453
04874;Belgern;51.4654;13.122;51.5231;13.2039;51.4077;13.021
04703;Leisnig;51.1682;12.9217;51.2251;13.022;51.128;12.8492
04886;Großtreben-Zwethau;51.5765;13.0854;51.6711;13.208;51.4782;12.9311
29392;Wesendorf;52.5866;10.5467;52.6162;10.5868;52.5576;10.4875
38470;Parsau;52.5318;10.9103;52.5655;11.0086;52.4952;10.8543
38468;Ehra-Lessien;52.5749;10.7939;52.6121;10.85;52.5432;10.7002
29355;Beedenbostel;52.6504;10.2537;52.6726;10.2978;52.632;10.2107
29313;Hambühren;52.6179;9.94069;52.6724;10.0185;52.5751;9.86891
29229;Wittbeck;52.6778;10.1241;52.7282;10.2126;52.634;9.99488
31621;Pennigsehl;52.6488;9.02145;52.6652;9.05786;52.6007;8.97089
49406;Eydelstedt;52.7149;8.56809;52.7784;8.66327;52.6242;8.40366
49413;Dinklage;52.6507;8.10625;52.7037;8.19117;52.5982;8.01841
49377;Vechta;52.7349;8.28805;52.8004;8.38379;52.6866;8.1947
49632;Essen;52.7157;7.9408;52.7662;8.07708;52.6796;7.83203
49692;Cappeln;52.7927;8.07702;52.8288;8.20141;52.7521;7.99443
49774;Lähden;52.7491;7.59651;52.799;7.71433;52.6975;7.49965
49699;Lindern;52.8229;7.78706;52.8797;7.85683;52.7826;7.69038
27249;Mellinghausen;52.7016;8.89451;52.7483;8.94917;52.6295;8.84663
31609;Balge;52.7032;9.1551;52.7414;9.22666;52.6789;9.09262
27336;Rethemer Fähre;52.7717;9.38165;52.8333;9.48477;52.7147;9.31688
29690;Schwarmstedt;52.6741;9.6539;52.7601;9.76121;52.5994;9.48025
29693;Krelinger Bruch;52.7603;9.52356;52.8093;9.67682;52.7016;9.39864
31637;Rodewald;52.6786;9.46605;52.7313;9.53783;52.6227;9.40207
49453;Wetschen;52.5926;8.47289;52.6596;8.64667;52.5222;8.41542
27257;Sudwalde;52.7922;8.83727;52.8307;8.89759;52.754;8.80231
29367;Steinhorst;52.7064;10.4152;52.7601;10.4828;52.6578;10.3633
29348;Scharnhorst;52.7517;10.2696;52.8219;10.4445;52.6868;10.1299
01816;Oelsen;50.8363;13.9444;50.8686;14.0397;50.7884;13.86
01471;Steinbach b Moritzburg;51.2012;13.7403;51.2366;13.7955;51.1377;13.659
01561;Zschorna;51.2835;13.6765;51.3855;13.8568;51.1937;13.4216
01847;Lohmen;50.9822;14.0112;51.0095;14.079;50.96;13.9527
01454;Wachau;51.1372;13.9179;51.2031;13.9892;51.0611;13.8505
01326;Dresden;51.0461;13.8344;51.0649;13.9109;50.9824;13.7874
06905;Meuro;51.6905;12.7353;51.7746;12.8445;51.6179;12.6186
04880;Wörblitz;51.6372;12.83;51.6847;13.0172;51.5641;12.7042
06786;Wörlitz;51.8414;12.4315;51.8847;12.5327;51.7993;12.2845
06886;Lutherstadt Wittenberg;51.8669;12.5926;51.9195;12.7333;51.8271;12.4805
06862;Thießen;51.924;12.2599;52.045;12.4243;51.8573;12.1004
39279;Zeppernick;52.1035;12.0858;52.1712;12.2796;52.0259;11.8858
39649;Trippigleben;52.4957;11.1782;52.5596;11.3025;52.4335;11.0472
39261;Zerbst;51.9624;12.0981;52.0053;12.1809;51.9312;12.022
39288;Burg;52.2979;11.8716;52.3721;11.9682;52.2092;11.7205
39291;Ziepel;52.2213;11.988;52.3178;12.2973;52.0724;11.6871
38486;Wenze;52.626;11.1719;52.7875;11.2872;52.4969;10.9374
29379;Wittingen;52.6598;10.6937;52.701;10.7664;52.6037;10.6284
39638;Zobbenitz;52.5387;11.4051;52.6374;11.6042;52.3665;11.1971
49777;Stavern;52.802;7.44172;52.8788;7.53031;52.7298;7.33111
49624;Löningen;52.7268;7.77398;52.8139;7.88791;52.6772;7.63549
49733;Haren;52.8043;7.23121;52.882;7.38924;52.7262;7.06698
49767;Twist;52.6725;7.0988;52.7602;7.19126;52.5881;6.99546
49762;Sustrum;52.8823;7.36462;52.923;7.43966;52.8176;7.11935
04934;Hohenleipisch;51.5047;13.5686;51.5322;13.6395;51.4598;13.5116
04924;Zobersdorf;51.5322;13.3789;51.598;13.5544;51.4248;13.2467
01990;Ortrand;51.3784;13.7315;51.4258;13.7858;51.359;13.6803
04938;Wiederau;51.6146;13.3139;51.6573;13.3894;51.5641;13.2712
04916;Wildberg;51.7208;13.2298;51.8857;13.3926;51.5974;13.0506
29386;Obernholz;52.7211;10.6136;52.796;10.6701;52.6417;10.473
29320;Hermannsburg;52.8085;10.1135;52.8972;10.203;52.745;9.99133
27318;Hoyerhagen;52.8338;9.14074;52.9095;9.2204;52.7847;9.03405
27248;Ehrenburg;52.7394;8.67629;52.7771;8.74825;52.6841;8.6296
49429;Visbek;52.8194;8.31363;52.884;8.40697;52.7759;8.23474
27211;Bassum;52.8754;8.73397;52.9622;8.88902;52.7713;8.62767
27243;Winkelsett;52.8878;8.56466;53.0188;8.69397;52.7977;8.45831
26197;Großenkneten;52.9541;8.2396;53.0181;8.34151;52.8694;8.11438
49681;Garrel;52.9658;8.07088;53.0172;8.1252;52.8805;7.93441
26904;Börger;52.9257;7.53205;52.9596;7.60197;52.8871;7.43981
26169;Friesoythe;53.0233;7.85854;53.1197;7.96151;52.9041;7.7046
26897;Hilkenbrook;52.9955;7.62239;53.0591;7.72326;52.9349;7.53242
27283;Verden;52.9348;9.23296;53.0037;9.31457;52.8771;9.16011
29699;Bomlitz;52.9216;9.66813;52.9704;9.72021;52.8686;9.59033
27339;Riede;52.9567;8.94873;53.0094;8.97503;52.9264;8.90387
28816;Stuhr;53.0064;8.71784;53.053;8.8176;52.9357;8.64299
29389;Bad Bodenteich;52.8558;10.6811;52.8866;10.7719;52.8022;10.6014
29581;Gerdau;52.9655;10.425;52.9941;10.4881;52.9294;10.3491
01936;Weißbach b Königsbrück;51.2966;13.9236;51.3973;14.0448;51.1845;13.763
01945;Tettau;51.4312;13.8712;51.4824;14.0463;51.3696;13.7101
01979;Lauchhammer;51.5005;13.7399;51.5541;13.8733;51.455;13.6305
